OID_,ZCTA5CE10,GEOID10,CLASSFP10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,Shape_Leng,Shape_Area,OBJECTID,Join_Count,TARGET_FID,AREA,PERIMETER,DIST0228_,DIST0228_I,DISTNUMBER,DIST_NAME,Shape_Length,Shape_Area_1
84,56176,56176,B5,G6350,S,158817529.000000000000000,3906874.000000000000000,+43.7832868,-094.7204926,93322.404136800003471,162671395.738999992609024,85,1,84,20297652976.218021392822266,752947.602970000007190,8.000000000000000,6.000000000000000,7,MANKATO,93322.404136786281015,162671395.739288121461868
85,55040,55040,B5,G6350,S,256891123.000000000000000,7795514.000000000000000,+45.4689570,-093.2799728,86408.237440500000957,264478315.571000009775162,86,1,85,28136350254.794799804687500,826968.901650000014342,5.000000000000000,4.000000000000000,3,BRAINERD,86408.237440500408411,264478315.571280807256699
86,55041,55041,B5,G6350,S,379714348.000000000000000,31344927.000000000000000,+44.3941925,-092.3201885,151508.979140999988886,410760525.101000010967255,87,1,86,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,151508.979140894138254,410760525.100830912590027
87,55042,55042,B5,G6350,S,63395342.000000000000000,5587572.000000000000000,+44.9878468,-092.9096542,39039.456066899998405,68927843.335500001907349,88,1,87,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,39039.456066866892797,68927843.335474207997322
88,55043,55043,B5,G6350,S,10025535.000000000000000,5477485.000000000000000,+44.9405746,-092.7688514,22540.457251399999222,15490748.174000000581145,89,1,88,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,22540.457251395157073,15490748.174003204330802
89,55044,55044,B5,G6350,S,166161447.000000000000000,4956386.000000000000000,+44.6421460,-093.2764462,92593.158160299994051,170983098.849000006914139,90,1,89,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,92593.158160271195811,170983098.848633497953415
90,55045,55045,B5,G6350,S,91803142.000000000000000,16939348.000000000000000,+45.3953229,-092.8350088,104074.046040999994148,108655988.199000000953674,91,1,90,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,104074.046040720335441,108655988.199373602867126
91,55046,55046,B5,G6350,S,120904343.000000000000000,3841045.000000000000000,+44.4417836,-093.4246744,80302.601760699995793,124649052.089000001549721,92,1,91,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,80302.601760708785150,124649052.089125588536263
92,55047,55047,B5,G6350,S,77732726.000000000000000,13546530.000000000000000,+45.2004287,-092.8207289,58392.630101399998239,91206698.668899998068810,93,1,92,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,58392.630101374852529,91206698.668918788433075
93,55049,55049,B5,G6350,S,124309580.000000000000000,185183.000000000000000,+44.1762791,-093.2307623,90353.675284199998714,124396368.438999995589256,94,1,93,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,90353.675284160432057,124396368.438615500926971
94,55051,55051,B5,G6350,S,507357037.000000000000000,17236467.000000000000000,+45.9288916,-093.3031149,192326.709311000013258,524181502.496999979019165,95,1,94,28136350254.794799804687500,826968.901650000014342,5.000000000000000,4.000000000000000,3,BRAINERD,192326.709310552396346,524181502.496736943721771
95,55052,55052,B5,G6350,S,120629718.000000000000000,7141451.000000000000000,+44.2310163,-093.4436611,74125.390492399994400,127672877.528999999165535,96,1,95,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,74125.390492391001317,127672877.529037013649940
96,55053,55053,B5,G6350,S,111265508.000000000000000,4748.000000000000000,+44.3465219,-093.0613512,61367.237851400001091,111181378.290000006556511,97,1,96,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,61367.237851436897472,111181378.290092930197716
97,55054,55054,B5,G6350,S,3125422.000000000000000,0.000000000000000,+44.5700778,-093.3503021,9839.777323570000590,3122978.817189999856055,98,1,97,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,9839.777323573172907,3122978.817194443196058
98,55055,55055,B5,G6350,S,9169742.000000000000000,643557.000000000000000,+44.8743985,-092.9986467,16462.616393200001767,9805448.440649999305606,99,1,98,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,16462.616393176540441,9805448.440652664750814
99,55056,55056,B5,G6350,S,262887246.000000000000000,3918586.000000000000000,+45.5085829,-092.9538842,139179.635498999996344,266592965.951999992132187,100,1,99,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,139179.635498868825380,266592965.951587229967117
100,55057,55057,B5,G6350,S,323945320.000000000000000,6421494.000000000000000,+44.4704569,-093.1761251,155667.877355000004172,330104467.963999986648560,101,1,100,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,155667.877354840893531,330104467.963748037815094
101,55060,55060,B5,G6350,S,530894756.000000000000000,4247526.000000000000000,+44.0591261,-093.2234825,165616.608611000003293,534719124.522000014781952,102,1,101,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,165616.608611400588416,534719124.521832883358002
102,55063,55063,B5,G6350,S,432670243.000000000000000,14742674.000000000000000,+45.8385744,-092.9028979,124475.260001000002376,447056240.513999998569489,103,1,102,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,124475.260000501381001,447056240.514355838298798
103,55065,55065,B5,G6350,S,85120778.000000000000000,722369.000000000000000,+44.5507225,-093.0249359,76387.338488599998527,85774533.160999998450279,104,1,103,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,76387.338488563065766,85774533.160997778177261
104,55066,55066,B5,G6350,S,309764413.000000000000000,21472522.000000000000000,+44.5119268,-092.5392252,138460.003564000013284,330983121.078999996185303,105,1,104,17845464610.795959472656250,650601.341379999998026,9.000000000000000,7.000000000000000,6,ROCHESTER,138460.003564399841707,330983121.078775346279144
105,55068,55068,B5,G6350,S,111017850.000000000000000,5212309.000000000000000,+44.7354780,-093.0627738,65253.028860400001577,116137340.796000003814697,106,1,105,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,65253.028860417995020,116137340.796179771423340
106,55069,55069,B5,G6350,S,191944749.000000000000000,12411003.000000000000000,+45.6906298,-092.9665756,90696.975762300004135,204192481.013000011444092,107,1,106,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,90696.975762346788542,204192481.012514978647232
107,55070,55070,B5,G6350,S,70674167.000000000000000,751804.000000000000000,+45.4100322,-093.3869849,62071.376661800000875,71370498.417400002479553,108,1,107,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,62071.376661825503106,71370498.417350947856903
108,55726,55726,B5,G6350,S,239885927.000000000000000,3579654.000000000000000,+46.6740447,-092.8293814,102242.130350999999791,243271979.196000009775162,109,1,108,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,102242.130350916195312,243271979.195884674787521
109,55731,55731,B5,G6350,S,2179748522.000000000000000,443551077.000000000000000,+48.0075779,-091.6523605,492139.992847000015900,2621891525.389999866485596,110,1,109,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,492139.992846793204080,2621891525.385768890380859
110,55732,55732,B5,G6350,S,464618415.000000000000000,6812182.000000000000000,+47.6728423,-092.2086752,160108.348675999994157,471094543.279999971389771,111,1,110,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,160108.348675779474434,471094543.280082285404205
111,55733,55733,B5,G6350,S,92760384.000000000000000,1676971.000000000000000,+46.7138310,-092.3607923,48242.140853800003242,94367344.203899994492531,112,1,111,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,48242.140853792836424,94367344.203918397426605
112,55734,55734,B5,G6350,S,257702707.000000000000000,15879275.000000000000000,+47.3522727,-092.4442647,161419.537867000006372,273374046.857999980449677,113,1,112,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,161419.537867256498430,273374046.858284771442413
113,55735,55735,B5,G6350,S,348490884.000000000000000,8320390.000000000000000,+46.2102932,-093.0102116,116853.443134000001010,356526507.357999980449677,114,1,113,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,116853.443133684268105,356526507.358025133609772
114,55736,55736,B5,G6350,S,798116551.000000000000000,7373324.000000000000000,+46.9555733,-092.9407524,213581.331963000004180,804847230.585000038146973,115,1,114,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,213581.331963015341898,804847230.584703326225281
115,55738,55738,B5,G6350,S,281415100.000000000000000,4038460.000000000000000,+47.2643297,-092.6603482,99368.003039400005946,285229770.102999985218048,116,1,115,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,99368.003039436895051,285229770.103180527687073
116,55741,55741,B5,G6350,S,169593420.000000000000000,8570547.000000000000000,+47.4625848,-092.3982325,93767.473357199996826,178030522.397000014781952,117,1,116,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,93767.473357179696904,178030522.396895676851273
117,55742,55742,B5,G6350,S,137420495.000000000000000,4248684.000000000000000,+47.2067610,-093.1441807,68747.270433199999388,141556299.648000001907349,118,1,117,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,68747.270433166835574,141556299.647626191377640
118,55744,55744,B5,G6350,S,643419139.000000000000000,92494056.000000000000000,+47.2353061,-093.5069836,251236.102440999995451,735352301.904999971389771,119,1,118,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,251236.102440749207744,735352301.905136466026306
119,55746,55746,B5,G6350,S,860989068.000000000000000,23967848.000000000000000,+47.3618470,-092.9556606,199603.968721000012010,884250350.238000035285950,120,1,119,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,199603.968720551492879,884250350.238459467887878
120,55748,55748,B5,G6350,S,312443652.000000000000000,6269165.000000000000000,+47.0144549,-093.6212738,122423.029500999997254,318475761.972000002861023,121,1,120,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,122423.029501143464586,318475761.972209990024567
121,55749,55749,B5,G6350,S,206206713.000000000000000,1931146.000000000000000,+46.4395576,-092.4433151,85129.424060499994084,207981464.050000011920929,122,1,121,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,85129.424060478952015,207981464.050462812185287
122,55750,55750,B5,G6350,S,374827983.000000000000000,15056459.000000000000000,+47.5314317,-091.9638081,166915.966480000002775,389631293.955999970436096,123,1,122,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,166915.966480320814298,389631293.955963730812073
123,55751,55751,B5,G6350,S,158660258.000000000000000,2746828.000000000000000,+47.3973223,-092.6591387,87270.463766899993061,161280643.465999990701675,124,1,123,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,87270.463766921471688,161280643.466014444828033
124,55752,55752,B5,G6350,S,520085225.000000000000000,8954180.000000000000000,+46.9505525,-093.2859452,131462.104638999997405,528623108.152000010013580,125,1,124,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,131462.104639083903749,528623108.152151703834534
125,55753,55753,B5,G6350,S,1951385.000000000000000,0.000000000000000,+47.3954377,-093.0815684,8866.924801850000222,1949834.898379999911413,126,1,125,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,8866.924801848826974,1949834.898377532372251
126,55756,55756,B5,G6350,S,126087920.000000000000000,2654308.000000000000000,+46.3611821,-092.5845564,75417.664641099996516,128642414.966999992728233,127,1,126,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,75417.664641057097469,128642414.966681852936745
127,55757,55757,B5,G6350,S,282697990.000000000000000,37157.000000000000000,+46.5125604,-092.9502483,79501.381492400003481,282509356.688000023365021,128,1,127,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,79501.381492355707451,282509356.688057363033295
128,55758,55758,B5,G6350,S,5461334.000000000000000,760917.000000000000000,+47.5060360,-092.7201750,20247.380567600001086,6217340.525940000079572,129,1,128,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,20247.380567574200541,6217340.525936047546566
129,55760,55760,B5,G6350,S,959802014.000000000000000,65977259.000000000000000,+46.6425864,-093.2574191,295294.015310999995563,1024968982.240000009536743,130,1,129,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,295294.015310559421778,1024968982.237355828285217
130,55763,55763,B5,G6350,S,452700074.000000000000000,25742403.000000000000000,+47.3475030,-092.1553352,170078.614893999998458,478109773.176999986171722,131,1,130,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,170078.614893620222574,478109773.176645994186401
131,55764,55764,B5,G6350,S,15055926.000000000000000,700082.000000000000000,+47.3326008,-093.2914490,23723.446828100000857,15743630.310699999332428,132,1,131,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,23723.446828120791906,15743630.310656893998384
132,55765,55765,B5,G6350,S,452013386.000000000000000,2719201.000000000000000,+47.1038088,-092.7562484,137486.913616000005277,454373214.352999985218048,133,1,132,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,137486.913615595345618,454373214.353245854377747
133,55766,55766,B5,G6350,S,46502269.000000000000000,1947587.000000000000000,+47.2681782,-092.4584348,56642.387099100000341,48413359.709700003266335,134,1,133,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,56642.387099074156140,48413359.709672391414642
134,55767,55767,B5,G6350,S,141005342.000000000000000,4063090.000000000000000,+46.4502994,-092.7609549,75536.781720500002848,144953733.171000003814697,135,1,134,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,75536.781720529863378,144953733.171003222465515
135,55768,55768,B5,G6350,S,162364886.000000000000000,6781467.000000000000000,+47.4869846,-092.6843253,124942.601263000004110,169013478.064999997615814,136,1,135,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,124942.601263120610383,169013478.065163224935532
136,55071,55071,B5,G6350,S,13291774.000000000000000,3011674.000000000000000,+44.8213620,-092.9983800,23523.202033800000208,16290404.062500000000000,137,1,136,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,23523.202033816185576,16290404.062508936971426
137,55072,55072,B5,G6350,S,815094285.000000000000000,10484808.000000000000000,+46.0981928,-092.5285308,266623.520343000011053,824943722.697000026702881,138,1,137,45041309549.891212463378906,1385158.022279999917373,3.000000000000000,1.000000000000000,1,DULUTH,266623.520343256241176,824943722.696508526802063
138,55073,55073,B5,G6350,S,71832437.000000000000000,4989332.000000000000000,+45.2731014,-092.8250063,63668.611636200002977,76760695.378299996256828,139,1,138,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,63668.611636172448925,76760695.378276601433754
139,55074,55074,B5,G6350,S,90041622.000000000000000,2811755.000000000000000,+45.3877782,-092.7200493,60876.141952199999650,92780111.107999995350838,140,1,139,8721992412.921390533447266,521742.308030000014696,6.000000000000000,8.000000000000000,0,METRO,60876.141952230071183,92780111.108023151755333
140,56523,56523,B5,G6350,S,214886592.000000000000000,0.000000000000000,+47.6502463,-096.8133675,118356.384042999998201,215147984.175999999046326,141,1,140,49012784936.895950317382812,1340304.644079999998212,2.000000000000000,2.000000000000000,2,BEMIDJI,118356.384042790406966,215147984.175964027643204
141,56524,56524,B5,G6350,S,104362169.000000000000000,19645644.000000000000000,+46.2167861,-095.6154812,74055.989490099993418,124032215.416999995708466,142,1,141,27405683069.568668365478516,912858.481589999981225,4.000000000000000,3.000000000000000,4,DETROIT LAKES,74055.989490063642734,124032215.417266577482224
142,56525,56525,B5,G6350,S,5418741.000000000000000,0.000000000000000,+46.6663356,-096.7500526,13026.722326400000384,5425368.484950000420213,143,1,142,27405683069.568668365478516,912858.481589999981225,4.000000000000000,3.000000000000000,4,DETROIT LAKES,13026.722326449254979,5425368.484953898005188
143,56527,56527,B5,G6350,S,135112069.000000000000000,1540501.000000000000000,+46.3783233,-095.3197105,75131.002707099993131,136649974.066000014543533,144,1,143,27405683069.568668365478516,912858.481589999981225,4.000000000000000,3.000000000000000,4,DETROIT LAKES,75131.002707141888095,136649974.065703660249710
144,56528,56528,B5,G6350,S,167706700.000000000000000,59025682.000000000000000,+46.5213540,-095.8238142,106454.434781000003568,226810320.900000005960464,145,1,144,27405683069.568668365478516,912858.481589999981225,4.000000000000000,3.000000000000000,4,DETROIT LAKES,106454.434780853975099,226810320.900259166955948
145,56529,56529,B5,G6350,S,12753166.000000000000000,7222.000000000000000,+46.8764903,-096.6899807,17852.665231499999209,12774977.802699999883771,146,1,145,27405683069.568668365478516,912858.481589999981225,4.000000000000000,3.000000000000000,4,DETROIT LAKES,17852.665231516079075,12774977.802652617916465
146,56531,56531,B5,G6350,S,413435352.000000000000000,16944734.000000000000000,+45.9889139,-095.9779129,155410.727993000007700,430602220.500000000000000,147,1,146,27405683069.568668365478516,912858.481589999981225,4.000000000000000,3.000000000000000,4,DETROIT LAKES,155410.727992930304026,430602220.499864518642426
147,56533,56533,B5,G6350,S,45775482.000000000000000,2786742.000000000000000,+46.4097584,-096.1550631,43987.699000200002047,48593663.442299999296665,148,1,147,27405683069.568668365478516,912858.481589999981225,4.000000000000000,3.000000000000000,4,DETROIT LAKES,43987.699000245986099,48593663.442296728491783
148,56534,56534,B5,G6350,S,160113603.000000000000000,15679583.000000000000000,+46.4715849,-096.0114123,89336.785318499998539,175883751.198000013828278,149,1,148,27405683069.568668365478516,912858.481589999981225,4.000000000000000,3.000000000000000,4,DETROIT LAKES,89336.785318487687618,175883751.198349177837372
